Número do Laudo,UNIDADE,TIPO DE AMOSTRA,TIPO DE COLETA,PONTO DE AMOSTRAGEM,MANANCIAL,LOCALIDADE,COD. PONTO,ENDERECO,SETOR,INTERESSADO,PARAMETRO,Metodologia,FRASCO,LIMITE INFERIOR,VALOR RESULTADO,VALOR LITERAL,LIMITE SUPERIOR,DATA DE COLETA,DATA DE ENTRADA,FORA DO PADRAO
N?  2221853-A/2221853/UN-BBA,UN-BBA,Água Bruta,Completa,Torneira após Poço,Poço Profundo,CAPISTRANO,329582,POÇO - Conjunto Esperança,UNBBA-CAPISTRANO,UNBBA,Alcalinidade - Bicarbonatos,"2320 B, SMEWW 23rd Ed., 2017",9790,0,"260,7","260,7",10000000,02/09/2019,02/09/2019,0
N?  2221855-A/2221855/UN-BBA,UN-BBA,Água Bruta,Completa,Torneira após Poço,Poço Profundo,ITATIRA,329583,POÇO - Lagoa do Mato,UN BBA - ITATIRA,Geisson Mesquita Silva,Alcalinidade - Bicarbonatos,"2320 B, SMEWW 23rd Ed., 2017",9800,0,"537,1","537,1",10000000,02/09/2019,02/09/2019,0
N?  2221853-A/2221853/UN-BBA,UN-BBA,Água Bruta,Completa,Torneira após Poço,Poço Profundo,CAPISTRANO,329582,POÇO - Conjunto Esperança,UNBBA-CAPISTRANO,UNBBA,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",9790,0,0,Ausente,10000000,02/09/2019,02/09/2019,0
N?  2221855-A/2221855/UN-BBA,UN-BBA,Água Bruta,Completa,Torneira após Poço,Poço Profundo,ITATIRA,329583,POÇO - Lagoa do Mato,UN BBA - ITATIRA,Geisson Mesquita Silva,Alcalinidade - Carbonatos,"2320 B, SMEWW 23rd Ed., 2017",9800,0,0,Ausente,10000000,02/09/2019,02/09/2019,0
N?  2221853-A/2221853/UN-BBA,UN-BBA,Água Bruta,Completa,Torneira após Poço,Poço Profundo,CAPISTRANO,329582,POÇO - Conjunto Esperança,UNBBA-CAPISTRANO,UNBBA,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",9790,0,0,Ausente,10000000,02/09/2019,02/09/2019,0
N?  2221855-A/2221855/UN-BBA,UN-BBA,Água Bruta,Completa,Torneira após Poço,Poço Profundo,ITATIRA,329583,POÇO - Lagoa do Mato,UN BBA - ITATIRA,Geisson Mesquita Silva,Alcalinidade - Hidróxidos,"2320 B, SMEWW 23rd Ed., 2017",9800,0,0,Ausente,10000000,02/09/2019,02/09/2019,0
N?  2221853-A/2221853/UN-BBA,UN-BBA,Água Bruta,Completa,Torneira após Poço,Poço Profundo,CAPISTRANO,329582,POÇO - Conjunto Esperança,UNBBA-CAPISTRANO,UNBBA,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",9790,0,0,ND,10000000,02/09/2019,02/09/2019,0
N?  2221855-A/2221855/UN-BBA,UN-BBA,Água Bruta,Completa,Torneira após Poço,Poço Profundo,ITATIRA,329583,POÇO - Lagoa do Mato,UN BBA - ITATIRA,Geisson Mesquita Silva,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",9800,0,0,ND,10000000,02/09/2019,02/09/2019,0
N?  2221853-A/2221853/UN-BBA,UN-BBA,Água Bruta,Completa,Torneira após Poço,Poço Profundo,CAPISTRANO,329582,POÇO - Conjunto Esperança,UNBBA-CAPISTRANO,UNBBA,Amônia - Nesslerização,"350.2, USEPA, 1974",9790,0,"1,17","1,17",10000000,02/09/2019,02/09/2019,0
N?  2221855-A/2221855/UN-BBA,UN-BBA,Água Bruta,Completa,Torneira após Poço,Poço Profundo,ITATIRA,329583,POÇO - Lagoa do Mato,UN BBA - ITATIRA,Geisson Mesquita Silva,Amônia - Nesslerização,"350.2, USEPA, 1974",9800,0,"0,2","0,2",10000000,02/09/2019,02/09/2019,0
N?  2221853-A/2221853/UN-BBA,UN-BBA,Água Bruta,Completa,Torneira após Poço,Poço Profundo,CAPISTRANO,329582,POÇO - Conjunto Esperança,UNBBA-CAPISTRANO,UNBBA,Cálcio,"3500-Ca B, SMEWW 23rd Ed., 2017",9790,0,"231,9","231,9",10000000,02/09/2019,02/09/2019,0
N?  2221855-A/2221855/UN-BBA,UN-BBA,Água Bruta,Completa,Torneira após Poço,Poço Profundo,ITATIRA,329583,POÇO - Lagoa do Mato,UN BBA - ITATIRA,Geisson Mesquita Silva,Cálcio,"3500-Ca B, SMEWW 23rd Ed., 2017",9800,0,"57,8","57,8",10000000,02/09/2019,02/09/2019,0
N?  2226169-A/2226169/UN-BBA,UN-BBA,Água Tratada Saída Sistema,ARCE,Torneira de saída da ETA,Açude Pompeu Sobrinho,CHORO,329882,Rua Joaquim Moreira - Centro,UNBBA-CHORO,ARCE (UN-BBA),Cloreto,"4500-Cl- B, SMEWW 22nd Ed., 2012",2000,0,197,197,250,17/09/2019,17/09/2019,0
N?  2227389-A/2227389/UN-BBA,UN-BBA,Água Tratada Saída Sistema,ARCE,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,329962,"Rua Geminiano de Oliveira, nº 78, Pavãozinho",UNBBA-SENADOR POMPEU,ARCE (UN-BBA),Cloreto,"4500-Cl- B, SMEWW 22nd Ed., 2012",2000,0,"86,37","86,37",250,19/09/2019,20/09/2019,0
N?  2221710-A/2221710/UN-BBA,UN-BBA,Água Bruta,Particular,Torneira após Poço,Poço Profundo,QUIXADÁ,329566,Floresta - Daniel de Queiroz,UNBBA-QUIXADÁ (AMOSTRAS PARTICULARES),COMDEC,Cloreto,"4500-Cl- B, SMEWW 22nd Ed., 2012",9770,0,"1603,1","1603,1",250,02/09/2019,02/09/2019,1
N?  2221713-A/2221713/UN-BBA,UN-BBA,Água Bruta,Particular,Torneira após Poço,Poço Profundo,QUIXADÁ,329567,Areias - Daniel de Queiroz,UNBBA-QUIXADÁ (AMOSTRAS PARTICULARES),COMDEC,Cloreto,"4500-Cl- B, SMEWW 22nd Ed., 2012",9780,0,"4696,3","4696,3",250,02/09/2019,02/09/2019,1
N?  2221853-A/2221853/UN-BBA,UN-BBA,Água Bruta,Completa,Torneira após Poço,Poço Profundo,CAPISTRANO,329582,POÇO - Conjunto Esperança,UNBBA-CAPISTRANO,UNBBA,Cloreto,"4500-Cl- B, SMEWW 22nd Ed., 2012",9790,0,"1682,4","1682,4",250,02/09/2019,02/09/2019,1
N?  2221855-A/2221855/UN-BBA,UN-BBA,Água Bruta,Completa,Torneira após Poço,Poço Profundo,ITATIRA,329583,POÇO - Lagoa do Mato,UN BBA - ITATIRA,Geisson Mesquita Silva,Cloreto,"4500-Cl- B, SMEWW 22nd Ed., 2012",9800,0,"661,3","661,3",250,02/09/2019,02/09/2019,1
N?  2223644-A/2223644/UN-BBA,UN-BBA,Água Tratada Saída Sistema,Particular,Torneira de saída da ETA,Açude Arrojado Lisboa,BANABUIÚ,274785,Estação de Tratamento de Água,UNBBA-BANABUIÚ,SAAE - BANABUIÚ,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",1,0,2,2,10000000,09/09/2019,09/09/2019,0
N?  2224369-A/2224369/UN-BBA,UN-BBA,Água Tratada Rede de Distribuição,Completa,Torneira de entrada,Açude Pedras Brancas,QUIXADÁ,75461,"Rua Clarindo de Queiroz, 224 - Clin. Hemodiálise",Clínica de Hemodiálise,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",2,"0,2",0,ND,5,10/09/2019,10/09/2019,1
N?  2224584-A/2224584/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pesqueiro,CAPISTRANO,37963,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CAPISTRANO,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",201,0,4,4,10000000,10/09/2019,11/09/2019,0
N?  2222813-A/2222813/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pesqueiro,CAPISTRANO,37963,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CAPISTRANO,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",202,0,4,4,10000000,04/09/2019,04/09/2019,0
N?  2224269-A/2224269/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pesqueiro,CAPISTRANO,37963,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CAPISTRANO,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",203,0,5,5,10000000,09/09/2019,09/09/2019,0
N?  2224582-A/2224582/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pesqueiro,CAPISTRANO,37963,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CAPISTRANO,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",204,0,5,5,10000000,11/09/2019,11/09/2019,0
N?  2227305-A/2227305/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pesqueiro,CAPISTRANO,37963,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CAPISTRANO,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",205,0,4,4,10000000,16/09/2019,16/09/2019,0
N?  2227306-A/2227306/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pesqueiro,CAPISTRANO,37963,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CAPISTRANO,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",206,0,5,5,10000000,18/09/2019,18/09/2019,0
N?  2228444-A/2228444/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pesqueiro,CAPISTRANO,37963,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CAPISTRANO,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",207,0,4,4,10000000,23/09/2019,23/09/2019,0
N?  2228447-A/2228447/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pesqueiro,CAPISTRANO,37963,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CAPISTRANO,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",208,0,4,4,10000000,25/09/2019,25/09/2019,0
N?  2229901-A/2229901/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pesqueiro,CAPISTRANO,37963,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CAPISTRANO,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",209,0,5,5,10000000,30/09/2019,30/09/2019,0
N?  2222819-A/2222819/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude São Domingos,CARIDADE,38041,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CARIDADE,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",210,0,5,5,10000000,02/09/2019,02/09/2019,0
N?  2222820-A/2222820/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude São Domingos,CARIDADE,38041,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CARIDADE,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",211,0,4,4,10000000,05/09/2019,05/09/2019,0
N?  2224271-A/2224271/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude São Domingos,CARIDADE,38041,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CARIDADE,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",212,0,4,4,10000000,09/09/2019,09/09/2019,0
N?  2224585-A/2224585/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude São Domingos,CARIDADE,38041,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CARIDADE,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",213,0,5,5,10000000,11/09/2019,11/09/2019,0
N?  2227309-A/2227309/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude São Domingos,CARIDADE,38041,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CARIDADE,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",214,0,5,5,10000000,16/09/2019,16/09/2019,0
N?  2227310-A/2227310/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude São Domingos,CARIDADE,38041,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CARIDADE,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",215,0,4,4,10000000,18/09/2019,18/09/2019,0
N?  2228455-A/2228455/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude São Domingos,CARIDADE,38041,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CARIDADE,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",216,0,5,5,10000000,23/09/2019,23/09/2019,0
N?  2229862-A/2229862/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude São Domingos,CARIDADE,38041,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CARIDADE,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",217,0,4,4,10000000,29/09/2019,30/09/2019,0
N?  2229864-A/2229864/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude São Domingos,CARIDADE,38041,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CARIDADE,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",218,0,5,5,10000000,30/09/2019,30/09/2019,0
N?  2222826-A/2222826/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pompeu Sobrinho,CHORO,38327,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CHORO,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",219,0,5,5,10000000,02/09/2019,02/09/2019,0
N?  2222827-A/2222827/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pompeu Sobrinho,CHORO,38327,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CHORO,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",220,0,3,3,10000000,06/09/2019,06/09/2019,0
N?  2224274-A/2224274/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pompeu Sobrinho,CHORO,38327,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CHORO,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",221,0,3,3,10000000,09/09/2019,09/09/2019,0
N?  2224593-A/2224593/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pompeu Sobrinho,CHORO,38327,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CHORO,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",222,0,5,5,10000000,11/09/2019,11/09/2019,0
N?  2227313-A/2227313/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pompeu Sobrinho,CHORO,38327,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CHORO,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",223,0,5,5,10000000,16/09/2019,16/09/2019,0
N?  2227314-A/2227314/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pompeu Sobrinho,CHORO,38327,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CHORO,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",224,0,4,4,10000000,18/09/2019,18/09/2019,0
N?  2228458-A/2228458/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pompeu Sobrinho,CHORO,38327,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CHORO,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",225,0,4,4,10000000,23/09/2019,23/09/2019,0
N?  2229903-A/2229903/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pompeu Sobrinho,CHORO,38327,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CHORO,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",226,0,5,5,10000000,29/09/2019,30/09/2019,0
N?  2229904-A/2229904/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pompeu Sobrinho,CHORO,38327,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-CHORO,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",227,0,5,5,10000000,30/09/2019,30/09/2019,0
N?  2222833-A/2222833/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude dos Macacos,IBARETAMA,314463,Estação de Tratamento de Água,IBARETAMA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",228,0,2,2,10000000,02/09/2019,02/09/2019,0
N?  2222834-A/2222834/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude dos Macacos,IBARETAMA,314463,Estação de Tratamento de Água,IBARETAMA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",229,0,2,2,10000000,04/09/2019,04/09/2019,0
N?  2224277-A/2224277/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude dos Macacos,IBARETAMA,314463,Estação de Tratamento de Água,IBARETAMA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",230,0,4,4,10000000,09/09/2019,09/09/2019,0
N?  2224600-A/2224600/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude dos Macacos,IBARETAMA,314463,Estação de Tratamento de Água,IBARETAMA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",231,0,6,6,10000000,11/09/2019,11/09/2019,0
N?  2227317-A/2227317/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude dos Macacos,IBARETAMA,314463,Estação de Tratamento de Água,IBARETAMA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",232,0,2,2,10000000,16/09/2019,16/09/2019,0
N?  2227318-A/2227318/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude dos Macacos,IBARETAMA,314463,Estação de Tratamento de Água,IBARETAMA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",233,0,2,2,10000000,18/09/2019,18/09/2019,0
N?  2228460-A/2228460/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude dos Macacos,IBARETAMA,314463,Estação de Tratamento de Água,IBARETAMA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",234,0,5,5,10000000,23/09/2019,23/09/2019,0
N?  2228461-A/2228461/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude dos Macacos,IBARETAMA,314463,Estação de Tratamento de Água,IBARETAMA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",235,0,5,5,10000000,25/09/2019,25/09/2019,0
N?  2222840-A/2222840/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Rio Banabuiú,IBICUITINGA,38401,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-IBICUITINGA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",237,0,2,2,10000000,03/09/2019,03/09/2019,0
N?  2222841-A/2222841/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Rio Banabuiú,IBICUITINGA,38401,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-IBICUITINGA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",238,0,2,2,10000000,05/09/2019,05/09/2019,0
N?  2224611-A/2224611/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,"Rio Banabuiú, Poços",IBICUITINGA,38401,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-IBICUITINGA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",239,0,3,3,10000000,11/09/2019,11/09/2019,0
N?  2225006-A/2225006/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,"Rio Banabuiú, Poços",IBICUITINGA,38401,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-IBICUITINGA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",240,0,3,3,10000000,12/09/2019,12/09/2019,0
N?  2227321-A/2227321/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,"Rio Banabuiú, Poços",IBICUITINGA,38401,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-IBICUITINGA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",241,0,1,1,10000000,17/09/2019,17/09/2019,0
N?  2228468-A/2228468/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços,IBICUITINGA,38401,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-IBICUITINGA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",243,0,1,1,10000000,24/09/2019,24/09/2019,0
N?  2222847-A/2222847/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Castro,ITAPIÚNA,51241,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-ITAPIUNA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",245,0,"1,5","1,5",10000000,02/09/2019,02/09/2019,0
N?  2222849-A/2222849/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Castro,ITAPIÚNA,51241,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-ITAPIUNA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",247,0,"2,5","2,5",10000000,04/09/2019,04/09/2019,0
N?  2224284-A/2224284/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Castro,ITAPIÚNA,51241,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-ITAPIUNA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",249,0,"1,5","1,5",10000000,09/09/2019,09/09/2019,0
N?  2224616-A/2224616/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Castro,ITAPIÚNA,51241,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-ITAPIUNA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",251,0,"1,5","1,5",10000000,11/09/2019,11/09/2019,0
N?  2227327-A/2227327/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Castro,ITAPIÚNA,51241,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-ITAPIUNA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",253,0,"1,5","1,5",10000000,16/09/2019,16/09/2019,0
N?  2227329-A/2227329/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Castro,ITAPIÚNA,51241,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-ITAPIUNA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",255,0,1,1,10000000,18/09/2019,18/09/2019,0
N?  2228482-A/2228482/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Castro,ITAPIÚNA,51241,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-ITAPIUNA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",257,0,"1,5","1,5",10000000,23/09/2019,23/09/2019,0
N?  2228487-A/2228487/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Castro,ITAPIÚNA,51241,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-ITAPIUNA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",259,0,"1,5","1,5",10000000,25/09/2019,25/09/2019,0
N?  2229914-A/2229914/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Castro,ITAPIÚNA,51241,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-ITAPIUNA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",261,0,"1,5","1,5",10000000,30/09/2019,30/09/2019,0
N?  2222897-A/2222897/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,ITATIRA,51281,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-ITATIRA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",263,0,3,3,10000000,02/09/2019,02/09/2019,0
N?  2222898-A/2222898/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída do reservatório,PT - 05,ITATIRA,329162,Saída do Reservatório - SSD 02 (PT 05),UNBBA-ITATIRA,UN BBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",264,0,1,1,10000000,02/09/2019,02/09/2019,0
N?  2222902-A/2222902/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,ITATIRA,51281,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-ITATIRA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",265,0,"1,5","1,5",10000000,03/09/2019,03/09/2019,0
N?  2222903-A/2222903/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída do reservatório,PT - 05,ITATIRA,329162,Saída do Reservatório - SSD 02 (PT 05),UNBBA-ITATIRA,UN BBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",266,0,2,2,10000000,03/09/2019,03/09/2019,0
N?  2224292-A/2224292/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços,ITATIRA,51281,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-ITATIRA,UNBBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",267,0,2,2,10000000,09/09/2019,09/09/2019,0
N?  2224293-A/2224293/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída do reservatório,PT - 05,ITATIRA,329162,Saída do Reservatório - SSD 02 (PT 05),UNBBA-ITATIRA,UN BBA,Cloro residual livre OT,"1015, SMEWW 13th Ed., 1971",268,0,2,2,10000000,09/09/2019,09/09/2019,0
